id,text,label,Comments
8678,The sweetest love story. A FreeBSDGirl and her coffee maker. http://t.co/b6wu4eN7V0,normal,
8679,@GidgitVonLaRue You're not wrong! Can't wait for their comeuppance. #MKR,normal,
8680,"A shot for every time we have to hear the word ""sassy"" and hopefully we'll all be passed out before dessert is served. #MKR #somuchsass",normal,
8681,"Forget #MKR, @nellskies has unveiled â€œThe Empire State of Cheeseâ€. #AboutTonight31",normal,
8682,"Bahahahahahaha take that u stupid mole! U humiliate urself every show, kat! #MKR",normal,
8683,@Spectrumpigg  Thanks.,normal,
8684,Kat and Andre are filthy molls #mkr,normal,
8685,@celiadeeter THAT WAS AMAZING. I LOVE YOU â¤ï¸â¤ï¸â¤ï¸,normal,
8686,Weird to be tweeting when you're supposedly chased off of Twitter. http://t.co/z8gL8L9cd5,normal,
8687,"Excuse me, where is the rave? I was promised a dead mouse. http://t.co/pOeKlONCLR",normal,
8688,@NedGilmore i think it was clefthoof meat?,normal,
8689,"""5-31 CNN poll ""Please tell me whether you agree or disagree that each of the following candidates has the personality and leadership qualities a president should have.""\n\nRESULT: Obama 60%, Romney 51%. \n\nhttp://www.politico.com/news/stories/0612/77009.html""",normal,
8690,"""@Coach P @RR-Track-Dawg70s @VirginiaDawg Mason looks to RS so it's either Lemay and Bauta as the backup.""",normal,
8691,"""hey! Jamie ... allkpop is not being biased .. they're just writing the fucking truth out of all those idols out there""",normal,
8692,"""@Samadhi\xa0\xa0@voiceofinsanity\xa0Lol, I am in no ways upset b/c you've called me a moron. I've been called much worse. And I never picked a side. \xa0I just don't understand what\xa0legitimate\xa0proof you have, besides your bullshit guilt by association, that makes TrAyvon was a gang banger. Might I point out that you've yet to provide a reason behind your statement on that topic. BTW, I read the story and all the post. It's kind of hard to stay on topic when I debate you and you completely change the topic and start attacking me! Right!""",normal,
8693,"""Maybe you should go back and read the second comment""",normal,
8694,"""Money & bitches but not before your niggaz. Get the money > Fuck the bitches > & ball wit yo niggaz.... preach my nigga Jones lol""",normal,
8695,"""I think you're still tired, either that or you just didn't proof read and wrote it out too fast. ""shelby was beside herself when she got to drive her intoxicated brothers home"" ????\xa0\n\nof course we all know you meant UNCLES\n\nI am so glad yall had fun. I think everyone of you needed that even the girls! especially bobby.""",normal,
8696,"""who gives a fyck this is his second year""",normal,
8697,"""Please do not talk shit about other artist in 2PM's article. We, Hottest, always respect other artists by not pushing them down to make our artist look better. We are a proud fandom.""",normal,
8698,"""*replying here to save space*\nI think I understand what you're feeling. Put it this way, as someone who is actively involved in the systematic elimination of other human beings, I totally understand how all this movie shit really aint that important in the grand scheme of things. However, I and others in a similar situation use them to decompress from that real shit, and more often than not movies help express stuff in ways only film can. It does have value.\nAnd to your hypothetical situation about the victim using faith to survive, I would recount the <i>very real</i> examples of young afghan girls getting their faces mutilated by their own family over irrational outdated customs/religious beliefs. Is it better to have faith that produces these atrocites. I don't know, I dont have an answer. Alls I know is although I thoroughly disagree with the absolute abolition of religion, its very obvious that we have to find a way to evolve our thought processes. \nOh, and as far as movie related articles are concerned, Scientology is famously a very big force in the entertainment industry, as many of the big name A-list actors follow that faith. I think it warrants discussion. And don't forget, theres a movie coming out later this year about the Hubbard, the trailer for which was covered recently here. Worth checking out.""",normal,
8699,"""Man, you've got your music knickers in a twist.\xa0 I play two three- chord riffs in e flat.\xa0 I don't know where parity comes into it.\xa0 Strum on, guy.""",normal,
8700,"""you talk crap.\xa0 Nothing shooting does ""endangers many species of birds and animals"" but you are welcome to now give us examples of this.\n\nSo go on, name some animals and birds endangered by shooting.""",normal,
8701,"""That's the quote from Konstantin Eduardovich Tsiolkovsky, the father of Russian space science. \n\n\nYou are profoundly learned.""",normal,
8702,"""Yes, that was bullshit when you said that... which is probably why a mod deleted it. But I'll be around to remind you of what you said, not to worry.""",normal,
8703,"""You are correct, they should be forcefully ejected out of Israel.""",normal,
8704,"""It's because of Perez and because of the\xa0\n\n\u266aNanana nana\n\nNanananana\u266b""",normal,
8705,"""How could he not? I had to drive to Chicago to see <I>The Girlfriend Experience</I> in a theater. I doubt I'll have to go that far for <I>Magic Mike</I>, but I'm fully prepared to.""",normal,
8706,"""And who protects us from you when you decide you don't like our political views or our religion or the color of our skin? And how is asking for some reasonable safety precautions taking away your rights?""",normal,
8707,"""You have a dream too i heard, your sister gave you handjob as a symbol of pity""",toxic,
8708,"""And I call you a brain dead jew retard because it's true. Perhaps if you got the muslim nazi's dick out of your ass you'd have more friends.""",toxic,
8709,"""You are the one who brought up the topic Kalifornia Ken-doll\n\nand then you whine like a beech when somebody calls you on it?\n\nwhatever....\n\nkeep trolling for a teabagger Ken-doll....you may get lucky Kalifornia phaggot""",toxic,
8710,"""You need some serious psycho;logical help.""",toxic,
8711,"""Look who is talking...the payaso who sucks at both English and Spanish!""",toxic,
8712,"""YOU filthy ignorant--cock-sucker stankin ass whore u should leave while you still ahead before someone stick a dick in your mouth to make u shut up""",toxic,
8713,"""Sarcasm?  learn how to spell you moron""",toxic,
8714,"""If u didnt give a fuck what i was saying why is ur dumbass replying? Clearly u are ignorant and unsophisticated.""",toxic,
8715,"""your ignorant as fuck.. black people been skateboarding for a long ass time.. stop looking for lil wayne to set your trends""",toxic,
8716,"""You're a turd.""",toxic,
8717,"""You have 60 years worth of history wrong, and I'm the ""idiot!?!?""\n\nbenny_hill, why do you hide your comment history. I just caught you posting under your old name, but you delete the profile before anyone can see your campaign of character assassination, smear and distortion.\n\nCowardly much?""",toxic,
8718,"""AlenLemone - Anyone intelligent reading your comment could only come to the conclusion that you have mental issues, to say the least. Either that or you're simply a biased russian.""",toxic,
8719,"""Bitch, you replied to my comment, you stupid ass nigga. Shut your trolling ass up and log out and go breathe some air for once. And LMAO @ how fast you replied back to me. I see you live on this site smh. Go get your dick wet, seriously and stop sucking uncle ronnie's dick.""",toxic,
8720,"""buzz off you twat""",toxic,
8721,"""Go change your depends, crybaby.""",toxic,
8722,"""That was so 45 minutes ago troll. Get with the times.""",toxic,
8723,"""Stop whining you moron democrats you backed aFucking no brain marxist loser in 2007. Now pay the price""",toxic,
8724,"""I already have insurance you jack AZZ.  But If I didn't I will show up where I want to for medical care and you dumb AZZ will be paying for it just like you will be for all of those that can't and or won't afford to get insurance.  See, this is why I don't like talking to people like you, you have to use nasty language on you opposition because that's the way you deal with people that do not agree with you.""",toxic,
8725,"""Leidiot is a disgusting leader""less"", moronic, self serving, egotistical, selfish, bullying, idiotic, clown like, deceitful and hateful scumbag.""",toxic,
8726,"""Your Teabilly slutchild is just as ignorant as her mother.\n\nYou people are the trailer trash of America.""",toxic,
8727,"""NO FUCKING WAY??!!!! You can't leave us! Can't you knock over an old lady or something? Turn tricks? Blackmail someone? \n\nFUCK! NOOOOOOOOOOOOOOOOOOOOOOO!!!!!!!!!!!!!!!!!!!!""",toxic,
8728,"""Shut up you PAWB. Lebron lsoing is not going to ad years to your life.""",toxic,
8729,"""And sodomize you against your will?\xa0 You are a sick ticket Annabelle.""",toxic,
8730,"""fuck off whore""",toxic,
8731,"""damn, you are truly stupid""",toxic,
8732,"""lol ur dumb/retarded""",toxic,
8733,"""Hey moron, 1) you're a disgusting human 2) Seau wasnt on those pats teams.  You're a fool.""",toxic,
8734,"""BS. Lowe you are an arrogant prick. Beyond criticism? You deserve nothing but criticism you idiot.""",toxic,
8735,"""Can you post a statement\xa0 without using the word idiot?\xa0 Try being a little more eloquent with your retorts or just start pulling the wings off of flies to\xa0while the hours away.......""",toxic,
8736,"""says the child who does not understand what relevancy means.  It's ok Schimidt, we get the fact that you are a closed book.  Thankfully, your impact on society is meaningless.  I accomplish more in the first hour of my day then you have your entire life""",toxic,
8737,"""And you're a big phat, brown, stoopid libturd...""",toxic,
8738,"""I wish the same to you uglyandpoor.  You have nothing to say of your own, so you post things I have said - out of context.  You are a horrible little person.  flag yet again.""",toxic,
8739,RT @GloriaMitchell6: Suit yourself: Utah court lets woman sue herself over fatal wreck http://t.co/jyfHMI63BC @FoxNews She wants money for â€¦,sexism,
8740,"@GRIMACHU @avacadosoup Oh...like the new name, BTW...""punching down"" another inane tool they use to silence dissent...and facts...and logic.",sexism,
8741,@DifoolJohn @ElizabethHobso6 Then I have no idea.,sexism,
8742,RT @smoovfellow The only thing a woman should help a man build is a relationship #tbh #nosexist,sexism,
8743,RT @NigglyPuffsJr: They are trying to replace Jackson with a gal on the 20 dollar bill. I'm not sexist but women spend all our money anywayâ€¦,sexism,
8744,"RT @Nickodemon1: @YesYoureSexist Shutup if I was sexist I wouldn't be a faggot about it, my mums a girl for fuck sake",sexism,
8745,Kat is such an awful bitch!!! #mkr,sexism,
8746,RT @ex_feminist: #questionsforfeminists For those of you that think it isn't socially acceptable to abuse men.. It is. http://t.co/AZ6Dx8UWâ€¦,sexism,
8747,Nikki has massive #armpitvaginas #mkr,sexism,
8748,.@SlutWalkTO @Filotto @TheGags29 @bowtie_guy14 @MyLostGadget @JustLaurenB @LostSailorNY You support the slut shaming of #NoMorePage3? Odd...,sexism,
8749,"RT @TheWoolerite I'm not sexist, but fuck, women's half pipe is weak.",sexism,
8750,The elephants on the show aren't 'comin at ya' Celine... #justsayin #mkr,sexism,
8751,"And for dessert, a dropped pie -like Katie's face #mkr2015 #MKR",sexism,
8752,@HollywoodTake_ Because it's a known lie.  Mostly. http://t.co/nW8puifWbY,sexism,
8753,So I take it Katie is a plus size model right? #MKR,sexism,
8754,RT @DisgruntleGamer: @MT8_9 @JustLaurenB @grybranix @clitbabe @JulianDavis @Synthovine paternity testing the Dad is required to sign a waviâ€¦,sexism,
8755,RT @fruitondabottom: Because women have no voice!  #letwomenspeak #WomenAgainstFeminism http://t.co/jbTpUaMO1b,sexism,
8756,"@mikeyfenn You appear to have common sense.  So, no, you'd be totally wrong.",sexism,
8757,RT @DanielSheppard5: I felt so out of place at that party last night. There again so would any man who stands in a kitchen for that long...â€¦,sexism,
8758,"@comattwow @ChubsSays I remember/respect your story but, no...convo was about feminists opposing common sense preventative measures.",sexism,
8759,"@susanhaggard1 @sara771987 Telling him to get back in the truck might be a crime, but...along the lines of conspiracy or inciting a riot.",sexism,
8760,"RT @_MolonLabe_ FTR...I'm not sexist, but I'd never vote for Hillary because she's a liar...so come 2016 don't call me a sexist!!",sexism,
8761,"RT @jkow94: ""Type in ""feminism is"" on google, these should not be in the Autofill results http://t.co/K44FaGUI2t"" not sexist but i needed tâ€¦",sexism,
8762,"RT @jeffhumps: A woman doing college play-by-play just sounds wrong. I'm not sexist, but seriously get back in the kitchen.",sexism,
8763,"Fuck off, now we still have to watch the wicked witch and her dumb ass husband on our tv's. Kill me now #mkr",sexism,
8764,"@LoveAndLonging ...how is that example ""sexism""?",sexism,
8765,@JaydotCortes Call me old fashioned..call me sexist..but I feel a WOMAN needs to know how to throw down in the kitchen. And a MAN provides.,sexism,
8766,@lilbeastunleash cos that's all they suck to get their jobs #MKR,sexism,
8767,@Prostathlitis I know.  You know.  My intent is to prove they don't know.,sexism,
8768,nothing worse than a raw cock....oh wait....#MKR,sexism,
8769,RT @GolfYeezus: I'm listening to @Yankees on satellite radio and I'm sorry but these announcers are awful! I'm not sexist but the woman annâ€¦,sexism,
8770,"Please women, stay single.@IsaiahMHorton Please women. When you commit to your man, commit to the gym as well. #nosexist #committokitchentoo",sexism,
8771,Kat on #mkr is such a horrible person.. I wish Kat and Andre would just get eliminated already.,sexism,
8772,"Until people like Hollande acknowledge that #Islam teaches murder and hatred, we will always be dealing with the symptoms, not the problem.",racism,
8773,"@congressman_aly Well idiot, I see that every native minority in every Muslim country is a shrinking minority due to Muslim persecution.",racism,
8774,@Lithobolos @PoliticalAnt @ZaibatsuNews So are you saying that the Quran is wrong with this piece of bigotry? http://t.co/oW2W2HPmYZ,racism,
8775,@sibelo76 I read the entire Quran and much of the Hadiths. I know more about Islam than most Muslims. It is a curse to all mankind.,racism,
8776,@DianH4 The Saudis were the Mujahedeen before there was any involvement of the US.,racism,
8777,@ilhaam673 You don't need a perverted religion to feel compassion for humanity. http://t.co/T9Knt5tQmP,racism,
8778,"In Islam women must be locked in their houses, and Muslims claim this is treating them well. http://t.co/rVO5TrXmZt",racism,
8779,"@BilalIGhumman @98Halima @johnnygjokaj @cdnKhadija @rfrankh53 Like I said,that is a stupid comment that seeks to hide the vileness of  Islam",racism,
8780,@jacquard612 @hamza_al_habash @Loveussr Come back for a chat when you get a brain.,racism,
8781,"@jihadi_11 @Shami_IS_back Hopefully the followers of the slave trader, and pedophile prophet, Mohammed.",racism,
8782,"@truaemusic Mohammed led 17 military expeditions, beheaded 600 Jews in one day, married a six year old girl, etc. etc. Get the picture?",racism,
8783,@yuskan0723 @essel1 You mean hapless genocidal Palestinian Islamolunatics that are determined to erase Israel from the map?,racism,
8784,@MaxBlumenthal @mehdirhasan @tnr Mohammed approved in the Quran of sex slavery. ISIS is a firm believer in sex slavery.,racism,
8785,"""RT @WolfSpirit2013: #US Muslim holiday â€˜honoredâ€™ by Conn. school district includes animal sacrifice by beheadings",racism,
8786,"http://t.co/g81RDR5ajt htâ€¦""",racism,
8787,"RT @sudixitca: Some people work very hard to make this world a better place, while others work very hard to book a drink and sex party in tâ€¦",racism,
8788,@GarrettaBrown85 @5Candrew Why do people even talk about white privilege when the majority of food stamp recipients are white people!!,racism,
8789,RT @PeterTownsend7: #muslim #ISIS #Islam No compulsion in religion. Unless you're a kid of course! http://t.co/Va3FBYF6Wp http://t.co/B0AJTâ€¦,racism,
8790,@Salon @TheMuslimGuy Objecting to this is what the PC morons of Salon call racism. http://t.co/ZjU8NqChiF,racism,
8791,@discerningmumin Islam is an entire religion built on intolerance and jihad. It's time for the world to stop tolerating it.,racism,
8792,"@RomeroScott Not gunmen, Muslim terrorists.",racism,
8793,"@harmlesstree2 No asshole, I single out Muslims because their barbarity is set in stone in the Quran and they have not and cannot evolve.",racism,
8794,"@jihadiAA Nobody gives a fuck about the streets when you are practicing genocide, murder, and slavery, microbrain.",racism,
8795,"@Habibiline @Jihadii8 Not to mention crushing poverty, endless violence, and legal forced marriage of 8 year old girls.",racism,
8796,@congressman_aly I know that Muslim bigotry has driven all the Christians out of Palestine.,racism,
8797,"@birdSTL @MurdaMookez The entire history of Islam is one of colonization, occupation, hatred, and bigotry. Get an education.",racism,
8798,@nader_haq @MadDr11 But your child raping prophet made his intentions clearly known in the Hadiths. http://t.co/IOmcyHTe9W,racism,
8799,@Kaya786 @fai3an_H My opinions of Islam don't come from the media. They come from the Quran and Hadiths.,racism,
8800,"RT @IronmanL1: @VileIslam @SumbelinaZ @TIB2016 @Hatewatch Or Black and follow islam  , http://t.co/HqPlAzokKa",racism,
8801,"RT @0rwellian: Labor &amp; Islam working together RT @phlim1942: #pmlive Rotherham abuse victim: 'I was raped once a week, every week'  http://â€¦",racism,
